,bucket_en_entier,bucket,ID,Sex,Good sex prediction,age,Age predicted
15730,9,"(70, 150]",15731.0,1.0,0.0,75.0,1.0
1468,3,"(25, 30]",1469.0,1.0,1.0,28.0,2.0
19322,8,"(65, 70]",19323.0,0.0,0.0,70.0,2.0
21587,3,"(25, 30]",21588.0,0.0,0.0,27.0,1.0
10723,7,"(45, 65]",10724.0,1.0,0.0,49.0,3.0
1412,5,"(35, 40]",1413.0,1.0,0.0,40.0,3.0
28422,4,"(30, 35]",28423.0,0.0,0.0,34.0,1.0
27601,3,"(25, 30]",27602.0,0.0,0.0,29.0,3.0
29317,7,"(45, 65]",29318.0,1.0,1.0,48.0,3.0
37946,8,"(65, 70]",37947.0,1.0,1.0,67.0,2.0
27624,3,"(25, 30]",27625.0,0.0,0.0,26.0,1.0
23080,3,"(25, 30]",23081.0,1.0,0.0,30.0,1.0
1463,7,"(45, 65]",1464.0,1.0,1.0,48.0,1.0
30034,7,"(45, 65]",30035.0,0.0,0.0,56.0,3.0
14044,7,"(45, 65]",14045.0,1.0,1.0,46.0,1.0
4865,7,"(45, 65]",4866.0,0.0,1.0,50.0,3.0
2574,7,"(45, 65]",2575.0,1.0,1.0,61.0,1.0
14433,3,"(25, 30]",14434.0,0.0,1.0,29.0,1.0
202,4,"(30, 35]",203.0,1.0,1.0,34.0,1.0
35670,7,"(45, 65]",35671.0,0.0,0.0,56.0,1.0
4103,7,"(45, 65]",4104.0,0.0,1.0,49.0,3.0
21400,6,"(40, 45]",21401.0,0.0,0.0,42.0,1.0
15553,5,"(35, 40]",15554.0,0.0,0.0,40.0,1.0
33602,7,"(45, 65]",33603.0,0.0,0.0,61.0,1.0
12308,5,"(35, 40]",12309.0,0.0,1.0,36.0,3.0
16987,4,"(30, 35]",16988.0,0.0,0.0,34.0,1.0
30232,7,"(45, 65]",30233.0,1.0,1.0,49.0,1.0
19618,1,"(18, 20]",19619.0,0.0,0.0,19.0,2.0
26615,4,"(30, 35]",26616.0,0.0,1.0,35.0,0.0
21599,7,"(45, 65]",21600.0,0.0,0.0,48.0,1.0
2926,7,"(45, 65]",2927.0,0.0,0.0,59.0,1.0
29608,4,"(30, 35]",29609.0,0.0,0.0,31.0,1.0
23632,2,"(20, 25]",23633.0,0.0,0.0,24.0,2.0
13908,9,"(70, 150]",13909.0,1.0,1.0,82.0,1.0
18326,4,"(30, 35]",18327.0,1.0,1.0,31.0,1.0
30941,7,"(45, 65]",30942.0,0.0,0.0,51.0,1.0
34861,7,"(45, 65]",34862.0,1.0,0.0,63.0,1.0
4309,6,"(40, 45]",4310.0,0.0,0.0,41.0,3.0
14521,7,"(45, 65]",14522.0,0.0,0.0,64.0,1.0
16126,7,"(45, 65]",16127.0,1.0,1.0,58.0,2.0
5649,7,"(45, 65]",5650.0,1.0,1.0,53.0,3.0
26494,7,"(45, 65]",26495.0,1.0,1.0,65.0,1.0
34066,7,"(45, 65]",34067.0,0.0,1.0,49.0,2.0
37767,5,"(35, 40]",37768.0,0.0,0.0,38.0,3.0
7843,3,"(25, 30]",7844.0,1.0,1.0,30.0,2.0
9299,4,"(30, 35]",9300.0,0.0,1.0,34.0,2.0
26142,2,"(20, 25]",26143.0,0.0,0.0,25.0,1.0
15673,7,"(45, 65]",15674.0,0.0,0.0,47.0,3.0
32101,7,"(45, 65]",32102.0,1.0,1.0,59.0,1.0
1173,6,"(40, 45]",1174.0,0.0,1.0,42.0,3.0
35094,5,"(35, 40]",35095.0,0.0,1.0,36.0,3.0
23659,4,"(30, 35]",23660.0,0.0,1.0,32.0,2.0
9396,7,"(45, 65]",9397.0,0.0,0.0,51.0,1.0
9185,3,"(25, 30]",9186.0,1.0,1.0,27.0,1.0
21411,7,"(45, 65]",21412.0,1.0,1.0,60.0,3.0
11885,2,"(20, 25]",11886.0,1.0,1.0,24.0,2.0
11961,7,"(45, 65]",11962.0,0.0,0.0,47.0,3.0
8997,3,"(25, 30]",8998.0,0.0,1.0,27.0,3.0
12130,4,"(30, 35]",12131.0,1.0,1.0,34.0,1.0
35974,4,"(30, 35]",35975.0,0.0,0.0,34.0,1.0
35679,5,"(35, 40]",35680.0,0.0,1.0,39.0,1.0
10349,5,"(35, 40]",10350.0,0.0,1.0,37.0,1.0
17960,7,"(45, 65]",17961.0,1.0,1.0,57.0,2.0
32461,6,"(40, 45]",32462.0,1.0,0.0,41.0,1.0
27889,3,"(25, 30]",27890.0,0.0,1.0,26.0,2.0
32240,5,"(35, 40]",32241.0,1.0,1.0,39.0,3.0
6783,6,"(40, 45]",6784.0,1.0,1.0,45.0,2.0
15278,7,"(45, 65]",15279.0,1.0,1.0,51.0,1.0
3258,2,"(20, 25]",3259.0,0.0,1.0,22.0,3.0
28672,7,"(45, 65]",28673.0,0.0,1.0,53.0,1.0
38059,3,"(25, 30]",38060.0,0.0,1.0,28.0,3.0
4728,5,"(35, 40]",4729.0,1.0,1.0,39.0,1.0
1242,4,"(30, 35]",1243.0,0.0,1.0,32.0,2.0
37741,7,"(45, 65]",37742.0,1.0,1.0,62.0,1.0
30835,2,"(20, 25]",30836.0,1.0,1.0,25.0,1.0
11081,7,"(45, 65]",11082.0,0.0,0.0,52.0,1.0
36858,5,"(35, 40]",36859.0,1.0,1.0,40.0,3.0
11792,5,"(35, 40]",11793.0,1.0,1.0,38.0,1.0
27703,2,"(20, 25]",27704.0,0.0,1.0,25.0,2.0
19434,7,"(45, 65]",19435.0,0.0,1.0,50.0,1.0
530,5,"(35, 40]",531.0,0.0,0.0,36.0,3.0
38582,6,"(40, 45]",38583.0,0.0,0.0,44.0,1.0
664,3,"(25, 30]",665.0,0.0,0.0,29.0,3.0
5052,7,"(45, 65]",5053.0,0.0,1.0,49.0,1.0
14312,5,"(35, 40]",14313.0,0.0,1.0,40.0,1.0
33987,7,"(45, 65]",33988.0,0.0,1.0,52.0,1.0
19878,7,"(45, 65]",19879.0,0.0,1.0,57.0,1.0
35745,7,"(45, 65]",35746.0,1.0,1.0,55.0,3.0
1508,4,"(30, 35]",1509.0,1.0,1.0,35.0,1.0
20942,7,"(45, 65]",20943.0,1.0,1.0,52.0,1.0
33679,4,"(30, 35]",33680.0,1.0,1.0,34.0,1.0
24728,5,"(35, 40]",24729.0,1.0,1.0,36.0,1.0
10177,5,"(35, 40]",10178.0,0.0,0.0,37.0,1.0
1410,6,"(40, 45]",1411.0,1.0,1.0,45.0,3.0
17961,8,"(65, 70]",17962.0,1.0,1.0,70.0,1.0
114,6,"(40, 45]",115.0,0.0,0.0,43.0,1.0
22135,7,"(45, 65]",22136.0,1.0,0.0,61.0,2.0
4242,0,"(14, 18]",4243.0,0.0,1.0,18.0,1.0
29957,4,"(30, 35]",29958.0,0.0,1.0,33.0,2.0
15019,8,"(65, 70]",15020.0,1.0,1.0,70.0,3.0
22464,7,"(45, 65]",22465.0,1.0,1.0,55.0,3.0
15389,3,"(25, 30]",15390.0,0.0,1.0,26.0,2.0
15472,7,"(45, 65]",15473.0,1.0,1.0,50.0,1.0
1334,7,"(45, 65]",1335.0,0.0,1.0,47.0,1.0
17848,9,"(70, 150]",17849.0,0.0,0.0,75.0,1.0
17236,5,"(35, 40]",17237.0,0.0,0.0,40.0,1.0
15477,5,"(35, 40]",15478.0,0.0,1.0,37.0,2.0
2715,3,"(25, 30]",2716.0,1.0,0.0,26.0,2.0
34863,6,"(40, 45]",34864.0,0.0,1.0,45.0,1.0
28402,6,"(40, 45]",28403.0,0.0,0.0,45.0,1.0
20793,7,"(45, 65]",20794.0,1.0,1.0,48.0,1.0
4885,7,"(45, 65]",4886.0,1.0,1.0,54.0,2.0
420,2,"(20, 25]",421.0,0.0,1.0,25.0,2.0
30333,6,"(40, 45]",30334.0,0.0,1.0,45.0,3.0
3833,9,"(70, 150]",3834.0,0.0,0.0,79.0,1.0
13209,2,"(20, 25]",13210.0,1.0,1.0,21.0,2.0
34679,3,"(25, 30]",34680.0,1.0,0.0,29.0,1.0
6948,7,"(45, 65]",6949.0,0.0,0.0,53.0,3.0
25728,3,"(25, 30]",25729.0,1.0,1.0,28.0,2.0
12623,8,"(65, 70]",12624.0,1.0,1.0,68.0,2.0
32541,5,"(35, 40]",32542.0,1.0,1.0,37.0,2.0
20573,7,"(45, 65]",20574.0,1.0,1.0,48.0,2.0
37508,7,"(45, 65]",37509.0,0.0,0.0,59.0,1.0
26192,7,"(45, 65]",26193.0,0.0,0.0,60.0,1.0
11642,7,"(45, 65]",11643.0,0.0,0.0,52.0,1.0
27077,7,"(45, 65]",27078.0,1.0,1.0,53.0,1.0
1859,6,"(40, 45]",1860.0,0.0,0.0,45.0,2.0
17372,2,"(20, 25]",17373.0,0.0,0.0,25.0,1.0
7552,7,"(45, 65]",7553.0,1.0,1.0,49.0,1.0
3438,8,"(65, 70]",3439.0,1.0,1.0,70.0,3.0
38975,7,"(45, 65]",38976.0,1.0,1.0,59.0,1.0
35376,7,"(45, 65]",35377.0,0.0,0.0,52.0,3.0
4683,3,"(25, 30]",4684.0,0.0,1.0,28.0,3.0
7648,1,"(18, 20]",7649.0,1.0,1.0,20.0,1.0
7626,8,"(65, 70]",7627.0,1.0,1.0,68.0,1.0
7742,7,"(45, 65]",7743.0,0.0,1.0,61.0,1.0
8668,7,"(45, 65]",8669.0,1.0,1.0,58.0,3.0
19175,7,"(45, 65]",19176.0,1.0,1.0,57.0,1.0
12334,2,"(20, 25]",12335.0,0.0,0.0,21.0,1.0
20223,7,"(45, 65]",20224.0,0.0,0.0,58.0,1.0
13875,3,"(25, 30]",13876.0,1.0,1.0,29.0,1.0
34132,7,"(45, 65]",34133.0,1.0,1.0,60.0,2.0
37241,8,"(65, 70]",37242.0,1.0,1.0,66.0,3.0
11330,9,"(70, 150]",11331.0,1.0,1.0,72.0,1.0
29127,1,"(18, 20]",29128.0,1.0,1.0,19.0,1.0
37437,7,"(45, 65]",37438.0,1.0,1.0,58.0,1.0
615,7,"(45, 65]",616.0,0.0,1.0,46.0,3.0
15755,7,"(45, 65]",15756.0,1.0,1.0,52.0,4.0
17893,7,"(45, 65]",17894.0,0.0,0.0,61.0,2.0
11883,8,"(65, 70]",11884.0,1.0,1.0,68.0,1.0
26080,6,"(40, 45]",26081.0,0.0,0.0,43.0,1.0
2178,5,"(35, 40]",2179.0,0.0,1.0,38.0,3.0
12855,7,"(45, 65]",12856.0,0.0,0.0,56.0,1.0
37248,2,"(20, 25]",37249.0,0.0,0.0,24.0,0.0
27142,9,"(70, 150]",27143.0,1.0,1.0,71.0,1.0
29623,4,"(30, 35]",29624.0,1.0,1.0,31.0,3.0
38832,4,"(30, 35]",38833.0,1.0,1.0,31.0,3.0
37370,6,"(40, 45]",37371.0,1.0,1.0,43.0,2.0
4105,3,"(25, 30]",4106.0,0.0,0.0,30.0,1.0
22100,5,"(35, 40]",22101.0,0.0,1.0,40.0,1.0
6308,8,"(65, 70]",6309.0,0.0,0.0,69.0,1.0
36684,5,"(35, 40]",36685.0,0.0,1.0,36.0,1.0
11251,5,"(35, 40]",11252.0,0.0,1.0,38.0,3.0
36886,9,"(70, 150]",36887.0,1.0,1.0,73.0,1.0
11899,5,"(35, 40]",11900.0,1.0,1.0,40.0,1.0
13656,7,"(45, 65]",13657.0,0.0,1.0,54.0,1.0
10701,7,"(45, 65]",10702.0,0.0,0.0,57.0,1.0
34593,5,"(35, 40]",34594.0,0.0,1.0,36.0,4.0
35872,4,"(30, 35]",35873.0,0.0,0.0,35.0,0.0
9583,8,"(65, 70]",9584.0,0.0,1.0,67.0,3.0
5948,3,"(25, 30]",5949.0,1.0,1.0,27.0,2.0
16011,7,"(45, 65]",16012.0,1.0,1.0,59.0,1.0
28995,6,"(40, 45]",28996.0,0.0,0.0,43.0,0.0
5483,7,"(45, 65]",5484.0,1.0,1.0,63.0,1.0
17742,3,"(25, 30]",17743.0,0.0,0.0,27.0,1.0
8501,6,"(40, 45]",8502.0,0.0,1.0,42.0,1.0
1809,6,"(40, 45]",1810.0,0.0,1.0,44.0,3.0
23550,6,"(40, 45]",23551.0,0.0,1.0,42.0,1.0
38734,7,"(45, 65]",38735.0,1.0,1.0,62.0,1.0
28397,3,"(25, 30]",28398.0,0.0,1.0,30.0,3.0
4112,7,"(45, 65]",4113.0,1.0,1.0,56.0,1.0
36747,3,"(25, 30]",36748.0,0.0,0.0,28.0,3.0
32592,4,"(30, 35]",32593.0,1.0,0.0,34.0,1.0
28775,3,"(25, 30]",28776.0,1.0,1.0,28.0,1.0
29990,5,"(35, 40]",29991.0,0.0,1.0,40.0,1.0
10538,5,"(35, 40]",10539.0,0.0,1.0,37.0,1.0
26176,7,"(45, 65]",26177.0,0.0,0.0,60.0,1.0
6444,7,"(45, 65]",6445.0,0.0,1.0,61.0,1.0
20627,5,"(35, 40]",20628.0,0.0,0.0,36.0,1.0
6857,7,"(45, 65]",6858.0,0.0,1.0,53.0,1.0
4578,7,"(45, 65]",4579.0,0.0,1.0,46.0,2.0
13592,5,"(35, 40]",13593.0,1.0,0.0,40.0,3.0
31693,6,"(40, 45]",31694.0,0.0,0.0,45.0,1.0
20353,7,"(45, 65]",20354.0,0.0,1.0,55.0,1.0
8230,7,"(45, 65]",8231.0,0.0,1.0,46.0,2.0
30365,7,"(45, 65]",30366.0,1.0,1.0,46.0,2.0
4446,7,"(45, 65]",4447.0,1.0,0.0,54.0,3.0
31043,9,"(70, 150]",31044.0,0.0,0.0,73.0,3.0
20368,2,"(20, 25]",20369.0,0.0,1.0,21.0,1.0
27702,4,"(30, 35]",27703.0,1.0,1.0,32.0,1.0
38428,7,"(45, 65]",38429.0,0.0,0.0,56.0,2.0
15556,5,"(35, 40]",15557.0,1.0,1.0,40.0,3.0
18110,7,"(45, 65]",18111.0,0.0,0.0,50.0,1.0
13478,7,"(45, 65]",13479.0,0.0,0.0,57.0,1.0
33715,4,"(30, 35]",33716.0,0.0,1.0,31.0,0.0
19088,6,"(40, 45]",19089.0,0.0,0.0,42.0,1.0
16337,7,"(45, 65]",16338.0,1.0,1.0,65.0,2.0
6725,4,"(30, 35]",6726.0,0.0,0.0,33.0,1.0
37319,7,"(45, 65]",37320.0,0.0,0.0,54.0,1.0
16543,3,"(25, 30]",16544.0,1.0,0.0,26.0,3.0
38198,7,"(45, 65]",38199.0,1.0,1.0,51.0,3.0
5295,7,"(45, 65]",5296.0,0.0,0.0,51.0,1.0
4021,7,"(45, 65]",4022.0,1.0,1.0,51.0,2.0
26632,3,"(25, 30]",26633.0,0.0,1.0,29.0,1.0
3372,5,"(35, 40]",3373.0,1.0,1.0,40.0,2.0
29006,5,"(35, 40]",29007.0,0.0,1.0,37.0,1.0
8672,7,"(45, 65]",8673.0,0.0,0.0,48.0,1.0
2017,7,"(45, 65]",2018.0,0.0,0.0,63.0,2.0
10243,7,"(45, 65]",10244.0,0.0,0.0,65.0,1.0
